RUN	portfolio.GetPortfoliosSimulation	getportfoliossimulation	1552208770352	 	3.0.3
REQUEST	16077		Get all portfolios	1552208783397	1552208784618	OK	 
REQUEST	16109		Get all portfolios	1552208783399	1552208784618	OK	 
USER	Get portfolios	18584	START	1552208784618	1552208784618
USER	Get portfolios	18585	START	1552208784618	1552208784618
REQUEST	16053		Get all portfolios	1552208783375	1552208784619	OK	 
USER	Get portfolios	18586	START	1552208784619	1552208784619
USER	Get portfolios	18587	START	1552208784619	1552208784619
USER	Get portfolios	18588	START	1552208784619	1552208784619
USER	Get portfolios	18589	START	1552208784620	1552208784620
USER	Get portfolios	18590	START	1552208784620	1552208784620
USER	Get portfolios	18591	START	1552208784620	1552208784620
REQUEST	16022		Get all portfolios	1552208783367	1552208784620	OK	 
USER	Get portfolios	18592	START	1552208784620	1552208784620
REQUEST	16267		Get all portfolios	1552208783451	1552208784622	OK	 
REQUEST	16093		Get all portfolios	1552208783398	1552208784622	OK	 
REQUEST	15990		Get all portfolios	1552208783357	1552208784622	OK	 
USER	Get portfolios	18593	START	1552208784622	1552208784622
USER	Get portfolios	18594	START	1552208784622	1552208784622
USER	Get portfolios	18595	START	1552208784622	1552208784622
USER	Get portfolios	18596	START	1552208784622	1552208784622
USER	Get portfolios	18597	START	1552208784623	1552208784623
USER	Get portfolios	18598	START	1552208784623	1552208784623
REQUEST	16339		Get all portfolios	1552208783474	1552208784623	OK	 
USER	Get portfolios	18599	START	1552208784623	1552208784623
USER	Get portfolios	18600	START	1552208784623	1552208784623
REQUEST	16096		Get all portfolios	1552208783398	1552208784625	OK	 
USER	Get portfolios	18601	START	1552208784625	1552208784625
USER	Get portfolios	18602	START	1552208784626	1552208784626
USER	Get portfolios	18603	START	1552208784626	1552208784626
USER	Get portfolios	18604	START	1552208784626	1552208784626
USER	Get portfolios	18605	START	1552208784626	1552208784626
USER	Get portfolios	18606	START	1552208784626	1552208784626
USER	Get portfolios	18607	START	1552208784626	1552208784626
REQUEST	16371		Get all portfolios	1552208783482	1552208784626	OK	 
REQUEST	16083		Get all portfolios	1552208783397	1552208784627	OK	 
USER	Get portfolios	18608	START	1552208784626	1552208784626
REQUEST	16084		Get all portfolios	1552208783398	1552208784628	OK	 
USER	Get portfolios	18609	START	1552208784628	1552208784628
USER	Get portfolios	18610	START	1552208784628	1552208784628
REQUEST	16291		Get all portfolios	1552208783465	1552208784629	OK	 
REQUEST	16299		Get all portfolios	1552208783466	1552208784629	OK	 
REQUEST	16387		Get all portfolios	1552208783483	1552208784630	OK	 
REQUEST	16103		Get all portfolios	1552208783399	1552208784630	OK	 
REQUEST	16062		Get all portfolios	1552208783381	1552208784630	OK	 
REQUEST	16066		Get all portfolios	1552208783382	1552208784631	OK	 
REQUEST	16413		Get all portfolios	1552208783500	1552208784631	OK	 
REQUEST	16219		Get all portfolios	1552208783441	1552208784632	OK	 
REQUEST	16283		Get all portfolios	1552208783463	1552208784632	OK	 
REQUEST	16115		Get all portfolios	1552208783400	1552208784632	OK	 
REQUEST	16315		Get all portfolios	1552208783467	1552208784632	OK	 
REQUEST	16379		Get all portfolios	1552208783483	1552208784632	OK	 
REQUEST	16243		Get all portfolios	1552208783447	1552208784632	OK	 
REQUEST	16275		Get all portfolios	1552208783462	1552208784632	OK	 
REQUEST	16072		Get all portfolios	1552208783383	1552208784633	OK	 
USER	Get portfolios	18611	START	1552208784633	1552208784633
REQUEST	16429		Get all portfolios	1552208783500	1552208784634	OK	 
REQUEST	16398		Get all portfolios	1552208783499	1552208784634	OK	 
REQUEST	16099		Get all portfolios	1552208783398	1552208784634	OK	 
REQUEST	16251		Get all portfolios	1552208783449	1552208784634	OK	 
REQUEST	16347		Get all portfolios	1552208783480	1552208784634	OK	 
USER	Get portfolios	18612	START	1552208784633	1552208784633
USER	Get portfolios	18613	START	1552208784634	1552208784634
USER	Get portfolios	18614	START	1552208784635	1552208784635
USER	Get portfolios	18615	START	1552208784635	1552208784635
USER	Get portfolios	18616	START	1552208784635	1552208784635
REQUEST	16227		Get all portfolios	1552208783446	1552208784635	OK	 
USER	Get portfolios	18617	START	1552208784635	1552208784635
USER	Get portfolios	18618	START	1552208784639	1552208784639
USER	Get portfolios	18619	START	1552208784639	1552208784639
USER	Get portfolios	18620	START	1552208784639	1552208784639
REQUEST	16038		Get all portfolios	1552208783373	1552208784640	OK	 
USER	Get portfolios	18621	START	1552208784640	1552208784640
USER	Get portfolios	18622	START	1552208784640	1552208784640
USER	Get portfolios	18623	START	1552208784640	1552208784640
USER	Get portfolios	18624	START	1552208784640	1552208784640
USER	Get portfolios	18625	START	1552208784640	1552208784640
USER	Get portfolios	18626	START	1552208784640	1552208784640
USER	Get portfolios	18627	START	1552208784640	1552208784640
REQUEST	16404		Get all portfolios	1552208783499	1552208784641	OK	 
USER	Get portfolios	18628	START	1552208784641	1552208784641
USER	Get portfolios	18629	START	1552208784641	1552208784641
USER	Get portfolios	18630	START	1552208784641	1552208784641
USER	Get portfolios	18631	START	1552208784641	1552208784641
USER	Get portfolios	18632	START	1552208784641	1552208784641
USER	Get portfolios	18633	START	1552208784641	1552208784641
USER	Get portfolios	18634	START	1552208784642	1552208784642
REQUEST	16444		Get all portfolios	1552208783501	1552208784642	OK	 
USER	Get portfolios	18635	START	1552208784642	1552208784642
REQUEST	16447		Get all portfolios	1552208783501	1552208784642	OK	 
USER	Get portfolios	18636	START	1552208784642	1552208784642
REQUEST	16030		Get all portfolios	1552208783371	1552208784643	OK	 
USER	Get portfolios	18637	START	1552208784643	1552208784643
REQUEST	16430		Get all portfolios	1552208783501	1552208784643	OK	 
USER	Get portfolios	18638	START	1552208784643	1552208784643
USER	Get portfolios	18639	START	1552208784643	1552208784643
USER	Get portfolios	18640	START	1552208784643	1552208784643
USER	Get portfolios	18641	START	1552208784643	1552208784643
USER	Get portfolios	18642	START	1552208784643	1552208784643
USER	Get portfolios	18643	START	1552208784643	1552208784643
USER	Get portfolios	18644	START	1552208784643	1552208784643
USER	Get portfolios	18645	START	1552208784644	1552208784644
USER	Get portfolios	18646	START	1552208784644	1552208784644
USER	Get portfolios	18647	START	1552208784644	1552208784644
USER	Get portfolios	18648	START	1552208784644	1552208784644
USER	Get portfolios	18649	START	1552208784644	1552208784644
USER	Get portfolios	18650	START	1552208784644	1552208784644
USER	Get portfolios	18651	START	1552208784644	1552208784644
USER	Get portfolios	18652	START	1552208784644	1552208784644
REQUEST	16479		Get all portfolios	1552208783503	1552208784646	OK	 
REQUEST	16006		Get all portfolios	1552208783358	1552208784646	OK	 
REQUEST	15998		Get all portfolios	1552208783358	1552208784646	OK	 
REQUEST	16462		Get all portfolios	1552208783502	1552208784646	OK	 
REQUEST	16400		Get all portfolios	1552208783499	1552208784645	OK	 
REQUEST	16395		Get all portfolios	1552208783498	1552208784646	OK	 
REQUEST	16088		Get all portfolios	1552208783398	1552208784646	OK	 
REQUEST	16427		Get all portfolios	1552208783500	1552208784646	OK	 
REQUEST	16042		Get all portfolios	1552208783374	1552208784647	OK	 
REQUEST	16039		Get all portfolios	1552208783374	1552208784647	OK	 
REQUEST	16402		Get all portfolios	1552208783499	1552208784647	OK	 
REQUEST	16051		Get all portfolios	1552208783375	1552208784648	OK	 
REQUEST	16418		Get all portfolios	1552208783500	1552208784648	OK	 
REQUEST	16040		Get all portfolios	1552208783374	1552208784648	OK	 
REQUEST	16037		Get all portfolios	1552208783372	1552208784649	OK	 
REQUEST	16391		Get all portfolios	1552208783498	1552208784650	OK	 
REQUEST	16406		Get all portfolios	1552208783499	1552208784650	OK	 
USER	Get portfolios	18653	START	1552208784645	1552208784645
USER	Get portfolios	18654	START	1552208784650	1552208784650
USER	Get portfolios	18655	START	1552208784650	1552208784650
USER	Get portfolios	18656	START	1552208784650	1552208784650
REQUEST	16100		Get all portfolios	1552208783398	1552208784652	OK	 
USER	Get portfolios	18657	START	1552208784650	1552208784650
USER	Get portfolios	18658	START	1552208784652	1552208784652
USER	Get portfolios	18659	START	1552208784653	1552208784653
USER	Get portfolios	18660	START	1552208784653	1552208784653
USER	Get portfolios	18661	START	1552208784653	1552208784653
USER	Get portfolios	18662	START	1552208784653	1552208784653
USER	Get portfolios	18663	START	1552208784653	1552208784653
USER	Get portfolios	18664	START	1552208784653	1552208784653
USER	Get portfolios	18665	START	1552208784653	1552208784653
USER	Get portfolios	18666	START	1552208784653	1552208784653
USER	Get portfolios	18667	START	1552208784653	1552208784653
USER	Get portfolios	18668	START	1552208784653	1552208784653
REQUEST	16473		Get all portfolios	1552208783503	1552208784654	OK	 
USER	Get portfolios	18669	START	1552208784653	1552208784653
USER	Get portfolios	18670	START	1552208784654	1552208784654
USER	Get portfolios	18671	START	1552208784654	1552208784654
USER	Get portfolios	18672	START	1552208784654	1552208784654
REQUEST	16455		Get all portfolios	1552208783502	1552208784655	OK	 
REQUEST	15993		Get all portfolios	1552208783357	1552208784657	OK	 
REQUEST	16459		Get all portfolios	1552208783502	1552208784657	OK	 
REQUEST	16403		Get all portfolios	1552208783499	1552208784657	OK	 
USER	Get portfolios	18673	START	1552208784654	1552208784654
USER	Get portfolios	18674	START	1552208784657	1552208784657
USER	Get portfolios	18675	START	1552208784657	1552208784657
USER	Get portfolios	18676	START	1552208784657	1552208784657
USER	Get portfolios	18677	START	1552208784657	1552208784657
USER	Get portfolios	18678	START	1552208784657	1552208784657
USER	Get portfolios	18679	START	1552208784657	1552208784657
USER	Get portfolios	18680	START	1552208784657	1552208784657
REQUEST	16435		Get all portfolios	1552208783501	1552208784658	OK	 
REQUEST	16467		Get all portfolios	1552208783502	1552208784658	OK	 
USER	Get portfolios	18681	START	1552208784657	1552208784657
USER	Get portfolios	18682	START	1552208784659	1552208784659
USER	Get portfolios	18683	START	1552208784659	1552208784659
REQUEST	16399		Get all portfolios	1552208783499	1552208784659	OK	 
USER	Get portfolios	18684	START	1552208784659	1552208784659
USER	Get portfolios	18685	START	1552208784659	1552208784659
USER	Get portfolios	18686	START	1552208784659	1552208784659
USER	Get portfolios	18687	START	1552208784659	1552208784659
USER	Get portfolios	18688	START	1552208784659	1552208784659
REQUEST	16472		Get all portfolios	1552208783503	1552208784660	OK	 
REQUEST	16408		Get all portfolios	1552208783499	1552208784660	OK	 
REQUEST	16448		Get all portfolios	1552208783501	1552208784660	OK	 
REQUEST	16048		Get all portfolios	1552208783375	1552208784661	OK	 
REQUEST	16452		Get all portfolios	1552208783502	1552208784661	OK	 
REQUEST	16484		Get all portfolios	1552208783503	1552208784661	OK	 
REQUEST	16012		Get all portfolios	1552208783359	1552208784661	OK	 
REQUEST	16414		Get all portfolios	1552208783500	1552208784663	OK	 
REQUEST	16431		Get all portfolios	1552208783501	1552208784664	OK	 
REQUEST	16393		Get all portfolios	1552208783498	1552208784664	OK	 
REQUEST	16417		Get all portfolios	1552208783500	1552208784664	OK	 
USER	Get portfolios	18689	START	1552208784659	1552208784659
USER	Get portfolios	18690	START	1552208784664	1552208784664
USER	Get portfolios	18691	START	1552208784664	1552208784664
USER	Get portfolios	18692	START	1552208784664	1552208784664
USER	Get portfolios	18693	START	1552208784664	1552208784664
REQUEST	16437		Get all portfolios	1552208783501	1552208784664	OK	 
USER	Get portfolios	18694	START	1552208784664	1552208784664
USER	Get portfolios	18695	START	1552208784664	1552208784664
USER	Get portfolios	18696	START	1552208784664	1552208784664
REQUEST	16482		Get all portfolios	1552208783503	1552208784665	OK	 
USER	Get portfolios	18697	START	1552208784664	1552208784664
REQUEST	16420		Get all portfolios	1552208783500	1552208784666	OK	 
REQUEST	16470		Get all portfolios	1552208783503	1552208784666	OK	 
USER	Get portfolios	18698	START	1552208784666	1552208784666
USER	Get portfolios	18699	START	1552208784666	1552208784666
USER	Get portfolios	18700	START	1552208784666	1552208784666
USER	Get portfolios	18701	START	1552208784666	1552208784666
USER	Get portfolios	18702	START	1552208784666	1552208784666
USER	Get portfolios	18703	START	1552208784666	1552208784666
USER	Get portfolios	18704	START	1552208784667	1552208784667
REQUEST	16416		Get all portfolios	1552208783500	1552208784667	OK	 
USER	Get portfolios	18705	START	1552208784667	1552208784667
REQUEST	16461		Get all portfolios	1552208783502	1552208784668	OK	 
REQUEST	16432		Get all portfolios	1552208783501	1552208784668	OK	 
REQUEST	16412		Get all portfolios	1552208783500	1552208784669	OK	 
REQUEST	16460		Get all portfolios	1552208783502	1552208784669	OK	 
REQUEST	16481		Get all portfolios	1552208783503	1552208784669	OK	 
USER	Get portfolios	18706	START	1552208784667	1552208784667
USER	Get portfolios	18707	START	1552208784669	1552208784669
REQUEST	16458		Get all portfolios	1552208783502	1552208784669	OK	 
USER	Get portfolios	18708	START	1552208784669	1552208784669
REQUEST	16442		Get all portfolios	1552208783501	1552208784669	OK	 
REQUEST	16410		Get all portfolios	1552208783499	1552208784669	OK	 
USER	Get portfolios	18709	START	1552208784669	1552208784669
USER	Get portfolios	18710	START	1552208784669	1552208784669
USER	Get portfolios	18711	START	1552208784669	1552208784669
USER	Get portfolios	18712	START	1552208784670	1552208784670
USER	Get portfolios	18713	START	1552208784670	1552208784670
USER	Get portfolios	18714	START	1552208784670	1552208784670
USER	Get portfolios	18715	START	1552208784670	1552208784670
USER	Get portfolios	18716	START	1552208784670	1552208784670
USER	Get portfolios	18717	START	1552208784670	1552208784670
USER	Get portfolios	18718	START	1552208784670	1552208784670
USER	Get portfolios	18719	START	1552208784670	1552208784670
USER	Get portfolios	18720	START	1552208784670	1552208784670
USER	Get portfolios	18721	START	1552208784670	1552208784670
REQUEST	16446		Get all portfolios	1552208783501	1552208784672	OK	 
USER	Get portfolios	18722	START	1552208784672	1552208784672
USER	Get portfolios	18723	START	1552208784672	1552208784672
USER	Get portfolios	18724	START	1552208784672	1552208784672
USER	Get portfolios	18725	START	1552208784672	1552208784672
USER	Get portfolios	18726	START	1552208784672	1552208784672
USER	Get portfolios	18727	START	1552208784672	1552208784672
REQUEST	16478		Get all portfolios	1552208783503	1552208784673	OK	 
USER	Get portfolios	18728	START	1552208784672	1552208784672
USER	Get portfolios	18729	START	1552208784673	1552208784673
USER	Get portfolios	18730	START	1552208784673	1552208784673
REQUEST	16438		Get all portfolios	1552208783501	1552208784674	OK	 
USER	Get portfolios	18731	START	1552208784674	1552208784674
USER	Get portfolios	18732	START	1552208784674	1552208784674
USER	Get portfolios	18733	START	1552208784674	1552208784674
REQUEST	16433		Get all portfolios	1552208783501	1552208784675	OK	 
USER	Get portfolios	18734	START	1552208784674	1552208784674
USER	Get portfolios	18735	START	1552208784675	1552208784675
USER	Get portfolios	18736	START	1552208784676	1552208784676
USER	Get portfolios	18737	START	1552208784676	1552208784676
USER	Get portfolios	18738	START	1552208784676	1552208784676
USER	Get portfolios	18739	START	1552208784676	1552208784676
USER	Get portfolios	18740	START	1552208784676	1552208784676
REQUEST	16475		Get all portfolios	1552208783503	1552208784677	OK	 
USER	Get portfolios	18741	START	1552208784676	1552208784676
USER	Get portfolios	18742	START	1552208784677	1552208784677
USER	Get portfolios	18743	START	1552208784677	1552208784677
USER	Get portfolios	18744	START	1552208784677	1552208784677
USER	Get portfolios	18745	START	1552208784677	1552208784677
REQUEST	16409		Get all portfolios	1552208783499	1552208784678	OK	 
REQUEST	16498		Get all portfolios	1552208783514	1552208784679	OK	 
REQUEST	16489		Get all portfolios	1552208783514	1552208784679	OK	 
USER	Get portfolios	18746	START	1552208784678	1552208784678
USER	Get portfolios	18747	START	1552208784680	1552208784680
USER	Get portfolios	18748	START	1552208784680	1552208784680
REQUEST	16487		Get all portfolios	1552208783504	1552208784680	OK	 
USER	Get portfolios	18749	START	1552208784680	1552208784680
USER	Get portfolios	18750	START	1552208784680	1552208784680
USER	Get portfolios	18751	START	1552208784680	1552208784680
USER	Get portfolios	18752	START	1552208784680	1552208784680
USER	Get portfolios	18753	START	1552208784680	1552208784680
USER	Get portfolios	18754	START	1552208784681	1552208784681
USER	Get portfolios	18755	START	1552208784681	1552208784681
USER	Get portfolios	18756	START	1552208784681	1552208784681
USER	Get portfolios	18757	START	1552208784681	1552208784681
